,총수주액[백만원],공공부문[백만원],중앙정부[백만원],지방자치단체[백만원],공기업[백만원],기타공공단체[백만원],민간부문[백만원],제조업[백만원],비제조업[백만원],국내외국기관[백만원],민자[백만원],건축[백만원],주택[백만원],사무실 및 점포[백만원],공장 및 창고[백만원],관공서[백만원],기타[백만원],토목[백만원],치산 및 치수[백만원],농림 및 수산[백만원],도로 및 교량[백만원],항만 및 공항[백만원],철도 및 궤도[백만원],상하수도[백만원],발전 및 송전[백만원],토지조성[백만원],댐[백만원],기계설치[백만원],기타[백만원],조경공사[백만원]
2019-09-01,14366040.0,2681398.0,227474.0,708823.0,1634592.0,110509.0,8608160.0,1163461.0,7444699.0,5660.0,3070822.0,8342668.0,5002849.0,1560488.0,1311880.0,289708.0,177743.0,6023372.0,36628.0,12172.0,692187.0,40716.0,3399537.0,121958.0,473567.0,496702.0,28825.0,634795.0,40662.0,45623.0
2019-10-01,15256861.0,1665750.0,454995.0,285578.0,747250.0,177927.0,13516317.0,1398127.0,12118190.0,1972.0,72822.0,12347882.0,8224726.0,1988013.0,1363459.0,542568.0,229116.0,2908979.0,43259.0,23379.0,543566.0,69108.0,59770.0,64654.0,833095.0,582907.0,14.0,575890.0,37913.0,75424.0
2019-11-01,13752803.0,2548922.0,111339.0,468831.0,1454912.0,513840.0,10967203.0,1898951.0,9068252.0,0.0,236678.0,10344117.0,5753163.0,3109673.0,961697.0,305580.0,214004.0,3408686.0,39043.0,8233.0,553580.0,173296.0,29288.0,143823.0,118500.0,726850.0,85.0,1502871.0,42290.0,70827.0
2019-12-01,26932542.0,10095474.0,527390.0,1493056.0,7188566.0,886462.0,14773018.0,2174822.0,12598196.0,0.0,2064050.0,16564783.0,12494910.0,1880375.0,812502.0,1006174.0,370822.0,10367759.0,251881.0,73243.0,5067652.0,391298.0,524288.0,411760.0,841990.0,958492.0,24664.0,1670603.0,12944.0,138944.0
2020-01-01,10100506.0,1802079.0,116414.0,237716.0,1304880.0,143069.0,8268752.0,3359080.0,4909672.0,288.0,29387.0,6952964.0,3964646.0,1103283.0,1351435.0,490223.0,43377.0,3147542.0,17595.0,12500.0,195873.0,17657.0,15599.0,90174.0,1206409.0,257764.0,0.0,1295774.0,897.0,37300.0
2020-02-01,10747545.0,2134476.0,115440.0,360262.0,1466108.0,192666.0,8560178.0,1474051.0,7086127.0,7260.0,45631.0,9310855.0,4963959.0,2379025.0,1432008.0,421496.0,114367.0,1436690.0,71632.0,29900.0,173879.0,37571.0,5414.0,92922.0,206605.0,155853.0,1048.0,586333.0,11155.0,64378.0
2020-03-01,12140037.0,1752448.0,213530.0,468168.0,990685.0,80065.0,10070939.0,956272.0,9114667.0,2913.0,313737.0,9880054.0,5782580.0,2367842.0,1099506.0,524198.0,105928.0,2259983.0,48584.0,40194.0,931459.0,42637.0,47510.0,119976.0,378324.0,226780.0,873.0,338110.0,43143.0,42393.0
2020-04-01,8620368.0,1011347.0,24507.0,545113.0,326371.0,115356.0,7404982.0,532913.0,6872069.0,4460.0,199579.0,7355230.0,5459224.0,929795.0,637234.0,218014.0,110963.0,1265138.0,61442.0,12250.0,152300.0,18842.0,182972.0,141536.0,57073.0,204991.0,0.0,361846.0,3675.0,68211.0
2020-05-01,13659839.0,1765750.0,428558.0,589321.0,566911.0,180960.0,11818035.0,1150359.0,10667676.0,13824.0,62230.0,11479414.0,8734505.0,1331944.0,1035091.0,305443.0,72431.0,2180425.0,45670.0,30124.0,303662.0,62124.0,15995.0,177307.0,306740.0,208033.0,0.0,966550.0,5176.0,59044.0
2020-06-01,20237937.0,3658706.0,553043.0,988358.0,1548740.0,568565.0,16221363.0,2144063.0,14077300.0,55.0,357813.0,16714716.0,10003600.0,2620084.0,2848553.0,782555.0,459924.0,3523221.0,156104.0,96122.0,612419.0,154579.0,145401.0,158362.0,704151.0,260661.0,925.0,1090592.0,1901.0,142004.0
2020-07-01,15335812.0,1896738.0,720055.0,543274.0,562728.0,70681.0,13408696.0,3822619.0,9586077.0,1963.0,28415.0,11147104.0,7959419.0,980239.0,1675343.0,376202.0,155901.0,4188708.0,88254.0,7805.0,358555.0,665131.0,7423.0,115283.0,219787.0,152452.0,353.0,2478299.0,26271.0,69095.0
2020-08-01,12501220.0,1546026.0,83139.0,571072.0,814953.0,76862.0,10516791.0,626958.0,9889833.0,106.0,438297.0,11177252.0,8579032.0,1517306.0,673839.0,300086.0,106989.0,1323968.0,25029.0,15050.0,262107.0,54372.0,33976.0,159219.0,20713.0,115958.0,0.0,622514.0,326.0,14704.0
2020-09-01,15469918.0,2535122.0,191275.0,480776.0,1756328.0,106743.0,12780822.0,2002799.0,10778023.0,9326.0,144648.0,12391027.0,7772408.0,1865797.0,2045850.0,569985.0,136987.0,3078891.0,41343.0,12166.0,647040.0,79135.0,83309.0,64502.0,120766.0,516334.0,0.0,1407138.0,47627.0,59531.0
2020-10-01,13898995.0,2130904.0,75757.0,564843.0,1356613.0,133691.0,11600248.0,1121580.0,10478668.0,96.0,167747.0,11606175.0,7645205.0,2315752.0,1038134.0,499536.0,107548.0,2292820.0,15311.0,48106.0,140267.0,13790.0,252813.0,118514.0,208652.0,698119.0,126.0,652546.0,36751.0,107825.0
2020-11-01,17702517.0,4798382.0,382005.0,716318.0,3295343.0,404716.0,11502935.0,1328975.0,10173960.0,0.0,1401200.0,13300887.0,8416388.0,2257487.0,1694432.0,371936.0,560644.0,4401630.0,55595.0,32777.0,444052.0,139721.0,509653.0,105857.0,1625306.0,392054.0,6581.0,1042685.0,563.0,46786.0
2020-12-01,29181854.0,10076419.0,733993.0,1837616.0,6059104.0,1445706.0,18803457.0,3528648.0,15274809.0,0.0,301978.0,22214167.0,15129632.0,1806483.0,3564924.0,729101.0,984027.0,6967687.0,204951.0,55579.0,1504356.0,218839.0,1451277.0,289493.0,498000.0,1062329.0,10157.0,1522531.0,5407.0,144768.0
2021-01-01,12817543.0,1686611.0,214801.0,612431.0,669493.0,189886.0,10965289.0,2100822.0,8864467.0,594.0,165049.0,10523808.0,6367417.0,2029515.0,1487108.0,528406.0,111362.0,2293735.0,17572.0,19077.0,636642.0,90066.0,157735.0,63284.0,125042.0,349477.0,1044.0,802658.0,76.0,31062.0
2021-02-01,10417025.0,2132049.0,70109.0,1082734.0,913424.0,65782.0,7995331.0,1056931.0,6938400.0,15354.0,274291.0,8664955.0,4179354.0,1301720.0,1831366.0,464376.0,888139.0,1752070.0,88287.0,17530.0,571869.0,24990.0,8723.0,40825.0,157795.0,308447.0,770.0,486769.0,710.0,45355.0
